OSLO,Pavels' gate,5,,0454
OSLO,Tjonerudveien,7,,0982
OSLO,Solbergliveien,101,,0683
OSLO,Mina Beiteplukksvei,57,,1272
OSLO,Vekterveien,89,,0681
OSLO,Gamle Enebakkvei,23,J,1188
OSLO,Tiriltunga,34,,1259
OSLO,Lilloseterveien,29,B,0957
OSLO,Munkerudveien,26,,1163
OSLO,Torjusbakken,19,B,0378
OSLO,Geviret,71,,1270
OSLO,Toppåsveien,52,,1262
OSLO,Toftes gate,41,A,0552
OSLO,Nøkleveien,6,,0689
OSLO,Sandakerveien,75,,0483
OSLO,Ullernkammen,27,,0380
OSLO,Hellerudstubben,34,B,0671
OSLO,Morells vei,25,C,0487
OSLO,Trondheimsveien,19,A,0560
OSLO,Mandalls gate,4,A,0190
OSLO,Steinhammerveien,10,G,1177
OSLO,Kanonhallveien,48,B,0585
OSLO,Olav Nygards veg,130,,0688
OSLO,Olav Nygards veg,81,,0688
OSLO,Teglverksgata,2,A,0553
OSLO,Skullerudveien,94,,0694
OSLO,Ekebergveien,296,A,1166
OSLO,Bernt Ankers gate,2,B,0183
OSLO,Hellerudstubben,18,D,0671
OSLO,Mina Beiteplukksvei,47,,1272
OSLO,Peder Ankers vei,5,,0861
OSLO,Albert Nordengens pl.,2,,0252
OSLO,Elmholt allé,8,,0275
OSLO,Ole Messelts vei,170,,0676
OSLO,Markveien,31,A,0554
OSLO,Slemdalsveien,89,F,0373
OSLO,Sofies gate,1,B,0170
OSLO,Sven Oftedals vei,4,,0950
OSLO,Pasoplia,6,,1279
OSLO,Tverrvei 4,4,B,0486
OSLO,Kanonhallveien,60,J,0585
OSLO,Gøteborggata,20,,0566
OSLO,Lyseskrenten,56,J,0383
OSLO,Schweigaards gate,75,,0656
OSLO,Rødbergveien,18,A,0591
OSLO,Sandefjordgata,1,C,0464
OSLO,Årvollveien,34,,0590
OSLO,Hafrsfjordgata,35,A,0268
OSLO,Vetlandsveien,110,,0685
OSLO,Øvre Prinsdals vei,11,,1266
OSLO,Øvre Skjoldvei,9,,0881
OSLO,Radarveien,5,,1152
OSLO,Ullernveien,16,G,0280
OSLO,Rugdeberget,82,,1266
OSLO,Meklenborglia,23,,1273
OSLO,Gabels gate,21,C,0272
OSLO,Hellerudveien,57,D,0672
OSLO,Vækerøveien,120,A,0383
OSLO,Rødbergveien,106,B,0593
OSLO,Solveien,11,,1177
OSLO,Tjernfaret,6,,0956
OSLO,Ragnhild Schibbyes vei,31,,0968
OSLO,Tøyengata,41,A,0578
OSLO,Ullevålsveien,10,,0171
OSLO,Guldbergs vei,25,B,0375
OSLO,Smalåkeren,21,B,1279
OSLO,Svensenga,33,,0882
OSLO,Ruths vei,23,,0980
OSLO,Trygve Strømbergs vei,9,B,1263
OSLO,Tante Ulrikkes vei,22,C,0984
OSLO,Badebakken,20,,0467
OSLO,Kolonihagestien,47,,0856
OSLO,Aasta Hansteens vei,8,,0988
OSLO,Prinsdalsfaret,5,B,1262
OSLO,Olav Aukrusts vei,55,,0785
OSLO,Thaulows vei,2,K,0369
OSLO,Erling Skjalgssons g.,1,A,0267
OSLO,Sloreåsen,29,A,1257
OSLO,Sannergata,25,,0557
OSLO,Bergensgata,13,A,0468
OSLO,Ole Reistads vei,41,C,1068
OSLO,Radarveien,111,C,1152
OSLO,Terrasseveien,31,,0682
OSLO,Tingstuveien,12,D,0281
OSLO,Sognsvannsveien,51,C,0372
OSLO,Vilberggrenda,20,,0687
OSLO,Ullern allé,55,,0381
OSLO,Konows gate,17,E,0196
OSLO,Vestlisvingen,5,,0986
OSLO,Storgata,9,,0155
OSLO,Venåsvegen,40,B,0672
OSLO,Lunden,34,,0598
OSLO,Svensenga,45,,0882
OSLO,Frydenbergbakken,10,,0575
OSLO,Trudvangveien,1,B,0363
OSLO,Oslo gate,18,,0192
OSLO,Sarabråtveien,2,A,0687
OSLO,Bilittkroken,45,,1279
OSLO,Fjellgata,28,N,0566
OSLO,Niels Juels gate,50,A,0257
OSLO,Gamle Bygdevei,42,,1284
OSLO,Oscars gate,76,A,0256
OSLO,Prost Hallings vei,33,A,0666
OSLO,Vækerø terrasse,7,B,0282
OSLO,Lilleakerveien,2,C,0283
OSLO,Olleveien,27,A,1182
OSLO,Operagata,17,,0194
OSLO,Bekkenstenveien,31,C,0976
OSLO,Risalléen,16,F,0374
OSLO,Schweigaards gate,6,,0185
OSLO,Helgesens gate,10,B,0553
OSLO,Amagerveien,2,B,0771
OSLO,Postdamveien,5,B,1164
OSLO,Tråkka,3,B,0774
OSLO,Slemdalsveien,70,B,0370
OSLO,Kolonihagestien,12,,0856
OSLO,Kransen,2,B,1166
OSLO,Tonsenveien,13,B,0587
OSLO,Vestengveien,9,,1182
OSLO,Jonas Dahls vei,55,B,0283
OSLO,Oberst Rodes vei,55,,1152
OSLO,Ravnkroken,30,A,1254
OSLO,Nordlysveien,37,,0489
OSLO,Seilduksgata,33,C,0553
OSLO,Vækerøveien,132,J,0383
OSLO,Vækerøveien,120,E,0383
OSLO,Nielsenbakken,7,,1167
OSLO,Doktor Holms vei,13,G,0787
OSLO,Nedre Prinsdals vei,131,,1263
OSLO,Stovnerbakken,14,B,0980
OSLO,Håvalds vei,7,A,1185
OSLO,Tåsenveien,102,A,0880
OSLO,Sørbyhaugen,22,A,0377
OSLO,Løvåsveien,3,B,0870
OSLO,Trolldalsveien,2,D,0672
OSLO,Storoveien,37,,0487
OSLO,Elgtråkket,120,,1270
OSLO,Bjerregaards gate,29,B,0172
OSLO,Tåsenveien,127,,0880
OSLO,Venåsvegen,40,A,0672
OSLO,Sagveien,16,,0459
OSLO,Olav Nygards veg,91,,0688
OSLO,Sannergata,17,A,0557
OSLO,Traktorveien,3,,0678
OSLO,Simensbråtveien,25,A,1182
OSLO,St. Olavs gate,21,A,0165
OSLO,Nordseter terrasse,21,,1163
OSLO,Stamhusveien,6,,1181
OSLO,Saturnveien,20,,0492
OSLO,Peder Holters vei,35,A,1168
OSLO,Ljabruveien,147,,1266
OSLO,Ribstonveien,21,,0586
OSLO,Refstadveien,8,,0589
OSLO,Åslandhellinga,257,,1274
OSLO,Rødbråtbakken,12,,0874
OSLO,Nordalveien,11,D,0580
